,idd,f3db,gm_db,lf_gain,pm_deg,ug,name,type,time,OK
0,17.68597,18.09193,-31.1783,33.79606,89.46057,0.886994,lstb_SchGtKssVlTl,Sch,Fri Mar  1 20:12:25 2024,False
1,19.07548,16.5315,-34.2958,32.70365,90.02003,0.7144056999999999,lstb_SchGtKssVlTh,Sch,Fri Mar  1 20:12:24 2024,False
