,idd,f3db,gm_db,lf_gain,pm_deg,ug,name,type,time,OK
0,18.7144,24.034580000000002,-36.44985,32.47838,90.22496,1.011819,lstb_SchGtKffVhTl,Sch,Fri Mar  1 20:12:07 2024,False
1,20.40484,20.837650000000004,-36.28386,31.72603,90.31657,0.8044533,lstb_SchGtKffVhTh,Sch,Fri Mar  1 20:12:06 2024,False
